frame_index,imgid,timestamp,image_path,ref_x_enu_m,ref_y_enu_m,raw_x_px,raw_y_px,aligned_x_m,aligned_y_m,ref_x_rel_m,ref_y_rel_m,delta_x_img_px,delta_y_img_px,feature_dx_px,feature_dy_px,keypoints_prev,keypoints_curr,good_matches,ransac_inliers,inlier_ratio,homography_success,tracking_status,method_name,pair_from_frame_index,pair_to_frame_index,imgid_sync,image_path_sync,image_filename,timestamp_sync,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference,gt_x_utm_m,gt_y_utm_m,gt_z_m,gt_omega_deg,gt_phi_deg,gt_kappa_deg,gt_x_gps_utm_m,gt_y_gps_utm_m,gt_z_gps_m,gt_z_minus_gps_z_m,abs_gt_z_minus_gps_z_m,gt_interpolated_by_imgid,pose_azimuth_raw,pose_height_m,pose_altitude_m,pose_veh_pitch_raw,pose_attitude_w,pose_attitude_x,pose_attitude_y,pose_attitude_z,pose_vel_x,pose_vel_y,pose_vel_z,pose_gps_on,barometer_pressure,barometer_altitude_m,barometer_temperature,barometer_error_count,height_agl_m,height_agl_source,height_agl_quality,pose_azimuth_deg,yaw_deg,yaw_source,yaw_quality,pose_veh_pitch_deg,height_used_m,yaw_used_rad,yaw_used_deg,meters_per_px_x,meters_per_px_y,delta_east_m,delta_north_m,estimated_x_enu_m,estimated_y_enu_m,confidence,position_error_m,aligned_error_m
119,120,10964003,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00120.jpg,1.710829183110036,-0.4434299748390913,60.99575805664063,-75.48413848876953,0.8257203740293206,-0.3901782220798544,1.710829183110036,-0.4434299748390913,-0.0,-1.44000244140625,0.0,1.44000244140625,2000,2000,1384,1145,0.8273121387283237,True,ok,orb_metric_scaling_pinhole_altitude_heading,118.0,119.0,120,data/raw/zurich_mav_sample/MAV_Images/00120.jpg,00120.jpg,10964003,47.3843532,8.5452011,467.466,1.710829183110036,-0.4434299748390913,2.555999999999983,onboard_gps,3,6,9.784000397,1.2999999999999998e-43,1.0,1.419999957,1.110000014,True,465665.7841866,5247973.6346644005,470.1971107333333,98.86787806666666,-77.12670933333334,13.424121233333333,465672.3928819333,5247977.6516483,467.5157627,2.681348033333336,2.681348033333336,True,0.0,0.0,474.950439453125,0.1090055182576179,0.9949539303779602,0.0150326006114482,-0.0526046603918075,0.0841038972139358,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.681348033333336,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.86787806666666,gt_omega_deg,groundtruth_orientation_candidate,6.245556139797745,2.681348033333336,1.725569996723619,98.86787806666666,0.0030013182471005763,0.0029848257561541033,-0.004246778133099256,0.000662588651482309,-0.31065377851938325,-0.20078608428103328,0.8273121387283237,2.0359934729225433,0.8867092832965114
120,121,10997044,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00121.jpg,1.7037357753142717,-0.365592380054295,62.99575805664063,-75.48413848876953,0.8098198451329145,-0.3829162099793819,1.7037357753142717,-0.365592380054295,2.0,-0.0,-2.0,0.0,2000,2000,1337,1167,0.8728496634255797,True,ok,orb_metric_scaling_pinhole_altitude_heading,119.0,120.0,121,data/raw/zurich_mav_sample/MAV_Images/00121.jpg,00121.jpg,10997044,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.782634,5247973.631864,470.199503,98.874849,-77.131451,13.434804,465672.410589,5247977.667845,467.507996,2.691507000000001,2.691507000000001,True,0.0,0.0,474.86334228515625,0.1062819063663482,0.9949589371681212,0.0165433567017316,-0.0507382526993751,0.0849044024944305,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.691507000000001,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.874849,gt_omega_deg,groundtruth_orientation_candidate,6.0895046733963465,2.691507000000001,1.7256916624622227,98.874849,0.0030126895020250797,0.002996134525096297,-0.0009295755219810956,-0.005953241259295819,-0.31158335404136434,-0.2067393255403291,0.8728496634255797,2.0215700547038122,0.8940837798077282
121,122,11030377,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00122.jpg,1.7037357753142717,-0.365592380054295,62.99575805664063,-77.03063201904297,0.8154554617610581,-0.3705852957748639,1.7037357753142717,-0.365592380054295,-0.0,-1.5464935302734375,0.0,1.5464935302734375,2000,2000,1355,1118,0.8250922509225093,True,ok,orb_metric_scaling_pinhole_altitude_heading,120.0,121.0,122,data/raw/zurich_mav_sample/MAV_Images/00122.jpg,00122.jpg,11030377,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.77639616665,5247973.629791766,470.2135644666666,98.88984706666666,-77.12979433333334,13.459200766666669,465672.4108858666,5247977.6756229,467.4989628,2.714601666666624,2.714601666666624,True,0.0,0.0,474.950439453125,0.107727363705635,0.9948546886444092,0.0169698130339384,-0.0512263737618923,0.0857451483607292,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.714601666666624,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.88984706666666,gt_omega_deg,groundtruth_orientation_candidate,6.17232327840369,2.714601666666624,1.7259534281069897,98.88984706666666,0.0030385400979251846,0.0030218430698429615,-0.0046171221151955965,0.0007221838245326416,-0.31620047615655994,-0.20601714171579644,0.8250922509225093,2.0262296801440907,0.888294345728705
122,123,11063710,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00123.jpg,1.7037357753142717,-0.365592380054295,65.06936645507812,-77.03063201904297,0.7986908243529154,-0.36291802215022373,1.7037357753142717,-0.365592380054295,2.0736083984375,-0.0,-2.0736083984375,0.0,2000,2000,1311,1060,0.8085430968726163,True,ok,orb_metric_scaling_pinhole_altitude_heading,121.0,122.0,123,data/raw/zurich_mav_sample/MAV_Images/00123.jpg,00123.jpg,11063710,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.77015833335,5247973.627719534,470.2276259333333,98.90484513333332,-77.12813766666666,13.483597533333333,465672.4111827333,5247977.6834008,467.4899296,2.7376963333333606,2.7376963333333606,True,0.0,0.0,474.86334228515625,0.1103659197688102,0.9947568774223328,0.0169533416628837,-0.0524839721620082,0.0861209258437156,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.34999942779541,0.0,2.7376963333333606,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.90484513333332,gt_omega_deg,groundtruth_orientation_candidate,6.323501404832283,2.7376963333333606,1.7262151937517565,98.90484513333332,0.0030643906938254166,0.003047551614589752,-0.0009836142401904524,-0.006277755941219947,-0.3171840903967504,-0.2122948976570164,0.8085430968726163,2.026725739150416,0.9050489022427699
123,124,11097043,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00124.jpg,1.7037357753142717,-0.365592380054295,65.06936645507812,-78.47063446044922,0.8040337745203607,-0.35124364201832026,1.7037357753142717,-0.365592380054295,-0.0,-1.44000244140625,0.0,1.44000244140625,2000,2000,1255,1174,0.9354581673306772,True,ok,orb_metric_scaling_pinhole_altitude_heading,122.0,123.0,124,data/raw/zurich_mav_sample/MAV_Images/00124.jpg,00124.jpg,11097043,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.7639205,5247973.6256473,470.2416874,98.9198432,-77.126481,13.5079943,465672.4114796,5247977.6911787,467.4808964,2.760790999999984,2.760790999999984,True,0.0,0.0,474.86334228515625,0.1168185472488403,0.994504690170288,0.0172767955809831,-0.0557864159345626,0.0868896096944809,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.34999942779541,0.0,2.760790999999984,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.9198432,gt_omega_deg,groundtruth_orientation_candidate,6.693209726208144,2.760790999999984,1.7264769593965237,98.9198432,0.0030902412897255214,0.003073260159336416,-0.004371981109009849,0.0006861853302198488,-0.3215560715057602,-0.21160871232679654,0.9354581673306772,2.0311371284880075,0.8998164126730471
124,125,11130376,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00125.jpg,1.7037357753142717,-0.365592380054295,66.06936645507812,-78.47063446044922,0.7958145757278555,-0.34747940347118234,1.7037357753142717,-0.365592380054295,1.0,-0.0,-1.0,0.0,2000,2000,1191,1105,0.927791771620487,True,ok,orb_metric_scaling_pinhole_altitude_heading,123.0,124.0,125,data/raw/zurich_mav_sample/MAV_Images/00125.jpg,00125.jpg,11130376,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.75768266665,5247973.623575067,470.2557488666666,98.93484126666668,-77.12482433333334,13.532391066666667,465672.4117764666,5247977.698956599,467.4718632,2.783885666666663,2.783885666666663,True,0.0,0.0,474.7762145996094,0.1229403391480445,0.9942492246627808,0.0173347983509302,-0.0589804537594318,0.0876898169517517,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.783885666666663,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.93484126666668,gt_omega_deg,groundtruth_orientation_candidate,7.043962565089921,2.783885666666663,1.726738725041291,98.93484126666668,0.003116091885625689,0.0030989687040831426,-0.0004839637548500011,-0.0030782799943562234,-0.3220400352606102,-0.21468699232115276,0.927791771620487,2.0313887049890793,0.9081018580418924
125,126,11163709,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00126.jpg,1.7037357753142717,-0.365592380054295,66.06936645507812,-79.47063446044922,0.7995913426947876,-0.33923854773337836,1.7037357753142717,-0.365592380054295,-0.0,-1.0,0.0,1.0,2000,2000,1172,862,0.735494880546075,True,ok,orb_metric_scaling_pinhole_altitude_heading,124.0,125.0,126,data/raw/zurich_mav_sample/MAV_Images/00126.jpg,00126.jpg,11163709,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.75144483335,5247973.621502833,470.2698103333333,98.94983933333332,-77.12316766666666,13.556787833333331,465672.4120733333,5247977.7067345,467.46283,2.8069803333333425,2.8069803333333425,True,0.0,0.0,474.86334228515625,0.1242731139063835,0.9941633939743042,0.0177020765841007,-0.0596095733344554,0.0881627425551414,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.8069803333333425,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.94983933333332,gt_omega_deg,groundtruth_orientation_candidate,7.120324933784314,2.8069803333333425,1.7270004906860572,98.94983933333332,0.003141942481525858,0.00312467724882987,-0.003086634039491799,0.0004861051487132642,-0.325126669300102,-0.2142008871724395,0.735494880546075,2.0345029376443793,0.9045284293568708
126,127,11195824,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00127.jpg,1.6739988283370622,-0.2876225085929036,66.06936645507812,-79.47063446044922,0.7995913426947876,-0.33923854773337836,1.6739988283370622,-0.2876225085929036,-0.0,-0.0,0.0,0.0,2000,2000,1188,934,0.7861952861952862,True,ok,orb_metric_scaling_pinhole_altitude_heading,125.0,126.0,127,data/raw/zurich_mav_sample/MAV_Images/00127.jpg,00127.jpg,11195824,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.745207,5247973.6194306,470.2838718,98.9648374,-77.121511,13.5811846,465672.4123702,5247977.714512399,467.4537968,2.8300749999999653,2.8300749999999653,True,0.0,0.0,474.86334228515625,0.1228827536106109,0.9941363334655762,0.0183587577193975,-0.0586634948849678,0.0889637321233749,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.8300749999999653,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.9648374,gt_omega_deg,groundtruth_orientation_candidate,7.040663156833984,2.8300749999999653,1.7272622563308244,98.9648374,0.0031677930774259623,0.003150385793576534,0.0,0.0,-0.325126669300102,-0.2142008871724395,0.7861952861952862,2.000473316441649,0.8759296013058331
127,128,11229157,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00128.jpg,1.6739988283370622,-0.2876225085929036,68.06936645507812,-79.47063446044922,0.782749898642833,-0.33150947762620286,1.6739988283370622,-0.2876225085929036,2.0,-0.0,-2.0,0.0,2000,2000,1238,1033,0.8344103392568659,True,ok,orb_metric_scaling_pinhole_altitude_heading,126.0,127.0,128,data/raw/zurich_mav_sample/MAV_Images/00128.jpg,00128.jpg,11229157,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.73896916665,5247973.617358367,470.2979332666667,98.97983546666669,-77.11985433333334,13.605581366666666,465672.4126670667,5247977.7222903,467.4447636,2.8531696666667017,2.8531696666667017,True,0.0,0.0,475.0366516113281,0.1220925599336624,0.9941286444664,0.0181833170354366,-0.0582571029663085,0.0893516913056373,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.8531696666667017,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.97983546666669,gt_omega_deg,groundtruth_orientation_candidate,6.99538839414691,2.8531696666667017,1.7275240219755919,98.97983546666669,0.003193643673326194,0.003176094338323324,-0.0009969715670632721,-0.0063090005027082625,-0.3261236408671653,-0.2205098876751478,0.8344103392568659,2.0012481094811974,0.8923288187277373
128,129,11262490,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00129.jpg,1.6739988283370622,-0.2876225085929036,66.86929321289062,-81.54418182373047,0.8009743064647277,-0.31868413717075517,1.6739988283370622,-0.2876225085929036,-1.2000732421875,-2.07354736328125,1.2000732421875,2.07354736328125,2000,2000,1217,1091,0.8964667214461791,True,ok,orb_metric_scaling_pinhole_altitude_heading,127.0,128.0,129,data/raw/zurich_mav_sample/MAV_Images/00129.jpg,00129.jpg,11262490,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.73273133335,5247973.615286133,470.3119947333333,98.99483353333332,-77.11819766666666,13.629978133333331,465672.4129639333,5247977.730068199,467.4357304,2.8762643333333244,2.8762643333333244,True,0.0,0.0,475.0366516113281,0.1224762126803398,0.9940415024757384,0.0182668715715408,-0.0584643930196762,0.0901650860905647,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.8762643333333244,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.99483353333332,gt_omega_deg,groundtruth_orientation_candidate,7.017370077330127,2.8762643333333244,1.7277857876203582,98.99483353333332,0.0032194942692262986,0.003201802883069988,-0.005953384715899558,0.004854106915387571,-0.33207702558306484,-0.21565578075976022,0.8964667214461791,2.007366319732494,0.8735769230928245
129,130,11295823,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00130.jpg,1.6739988283370622,-0.2876225085929036,67.86929321289062,-81.54418182373047,0.792419320361232,-0.31475256067154866,1.6739988283370622,-0.2876225085929036,1.0,-0.0,-1.0,0.0,2000,2000,1342,1243,0.9262295081967212,True,ok,orb_metric_scaling_pinhole_altitude_heading,128.0,129.0,130,data/raw/zurich_mav_sample/MAV_Images/00130.jpg,00130.jpg,11295823,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.7264935,5247973.6132139005,470.3260562,99.0098316,-77.116541,13.6543749,465672.4132608,5247977.7378461,467.4266972,2.899359000000004,2.899359000000004,True,0.0,0.0,474.8624267578125,0.1245074570178985,0.9939258098602296,0.0201337281614542,-0.0589156448841095,0.0907476916909217,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.899359000000004,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.0098316,gt_omega_deg,groundtruth_orientation_candidate,7.133751805032087,2.899359000000004,1.7280475532651254,99.0098316,0.003245344865126467,0.0032275114278167154,-0.0005082338052683113,-0.0032053021219200567,-0.33258525938833317,-0.21886108288168027,0.9262295081967212,2.007761896933647,0.8819968642850703
130,131,11329156,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00131.jpg,1.6739988283370622,-0.2876225085929036,66.86929321289062,-83.94417572021484,0.8105054565866925,-0.29813845077975665,1.6739988283370622,-0.2876225085929036,-1.0,-2.399993896484375,1.0,2.399993896484375,2000,2000,1249,1070,0.8566853482786229,True,ok,orb_metric_scaling_pinhole_altitude_heading,129.0,130.0,131,data/raw/zurich_mav_sample/MAV_Images/00131.jpg,00131.jpg,11329156,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.72025566665,5247973.611141667,470.3401176666667,99.02482966666666,-77.11488433333334,13.678771666666666,465672.4135576666,5247977.745623999,467.417664,2.922453666666684,2.922453666666684,True,0.0,0.0,474.7744140625,0.1236984133720398,0.9939174056053162,0.0205917134881019,-0.0584554895758628,0.0910344198346138,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.329999923706056,0.0,2.922453666666684,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.02482966666666,gt_omega_deg,groundtruth_orientation_candidate,7.087397018682506,2.922453666666684,1.7283093189098921,99.02482966666666,0.0032711954610266354,0.003253219972563443,-0.007197924394230273,0.00445543595976842,-0.33978318378256345,-0.21440564692191186,0.8566853482786229,2.015112577790511,0.8635574028962402
131,132,11362489,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00132.jpg,1.6739988283370622,-0.2876225085929036,66.86929321289062,-83.94417572021484,0.8105054565866925,-0.29813845077975665,1.6739988283370622,-0.2876225085929036,-0.0,-0.0,0.0,0.0,2000,2000,1279,1181,0.9233776387802972,True,ok,orb_metric_scaling_pinhole_altitude_heading,130.0,131.0,132,data/raw/zurich_mav_sample/MAV_Images/00132.jpg,00132.jpg,11362489,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.71401783335,5247973.609069433,470.3541791333333,99.03982773333334,-77.11322766666666,13.703168433333332,465672.4138545333,5247977.7534019,467.4086308,2.9455483333333063,2.9455483333333063,True,0.0,0.0,474.9486389160156,0.1148851215839386,0.994154155254364,0.0181897524744272,-0.0545070208609104,0.0914096087217331,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.329999923706056,0.0,2.9455483333333063,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.03982773333334,gt_omega_deg,groundtruth_orientation_candidate,6.582432595607001,2.9455483333333063,1.7285710845546594,99.03982773333334,0.00329704605692674,0.003278928517310106,0.0,0.0,-0.33978318378256345,-0.21440564692191186,0.9233776387802972,2.015112577790511,0.8635574028962402
132,133,11397736,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00133.jpg,1.7122574190143496,-0.1989361057057976,66.86929321289062,-85.1441879272461,0.8153178005055611,-0.2876885783003693,1.7122574190143496,-0.1989361057057976,-0.0,-1.20001220703125,0.0,1.20001220703125,2000,2000,1375,1253,0.9112727272727272,True,ok,orb_metric_scaling_pinhole_altitude_heading,131.0,132.0,133,data/raw/zurich_mav_sample/MAV_Images/00133.jpg,00133.jpg,11397736,47.3843554,8.5452011,467.408,1.7122574190143496,-0.1989361057057976,2.4979999999999905,onboard_gps,3,6,9.565000534,1.2999999999999998e-43,0.799999952,0.529999971,1.309999943,True,465665.70778,5247973.6069972,470.3682406,99.0548258,-77.111571,13.7275652,465672.4141514,5247977.761179799,467.3995976,2.968642999999986,2.968642999999986,True,0.0,0.0,475.1228942871094,0.0869723856449127,0.9948166608810424,0.0121906902641057,-0.0418151207268238,0.0918842181563377,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.329999923706056,0.0,2.968642999999986,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.0548258,gt_omega_deg,groundtruth_orientation_candidate,4.983150631637685,2.968642999999986,1.7288328501994261,99.0548258,0.003322896652826908,0.0033046370620568332,-0.003916186231262812,0.000624104915120242,-0.3436993700138263,-0.21378154200679161,0.9112727272727272,2.0560103855112244,0.9013199657404362
133,134,11431069,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00134.jpg,1.7122574190143496,-0.1989361057057976,64.86929321289062,-87.2177963256836,0.8413495560136025,-0.2776251947656947,1.7122574190143496,-0.1989361057057976,-2.0,-2.0736083984375,2.0,2.0736083984375,2000,2000,1309,1176,0.8983957219251337,True,ok,orb_metric_scaling_pinhole_altitude_heading,132.0,133.0,134,data/raw/zurich_mav_sample/MAV_Images/00134.jpg,00134.jpg,11431069,47.3843554,8.5452011,467.408,1.7122574190143496,-0.1989361057057976,2.4979999999999905,onboard_gps,3,6,9.565000534,1.2999999999999998e-43,0.799999952,0.529999971,1.309999943,True,465665.7015421666,5247973.604924967,470.3823020666667,99.06982386666668,-77.10991433333334,13.751961966666666,465672.4144482666,5247977.7689577,467.3905644,2.991737666666665,2.991737666666665,True,0.0,0.0,474.9486389160156,0.0695488378405571,0.995151937007904,0.0092014772817492,-0.0336472615599632,0.0919559672474861,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.329999923706056,0.0,2.991737666666665,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,99.06982386666668,gt_omega_deg,groundtruth_orientation_candidate,3.984854878303676,2.991737666666665,1.7290946158441933,99.06982386666668,0.003348747248727076,0.00333034560680356,-0.00576370912327206,0.007702377156485094,-0.34946307913709834,-0.20607916485030653,0.8983957219251337,2.0617328720743133,0.8744555326450879
