imgid,image_path,image_filename,timestamp,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference,gt_x_utm_m,gt_y_utm_m,gt_z_m,gt_omega_deg,gt_phi_deg,gt_kappa_deg,gt_x_gps_utm_m,gt_y_gps_utm_m,gt_z_gps_m,gt_z_minus_gps_z_m,gt_interpolated_by_imgid,pose_azimuth_raw,pose_height_m,pose_altitude_m,pose_veh_pitch_raw,pose_attitude_w,pose_attitude_x,pose_attitude_y,pose_attitude_z,pose_vel_x,pose_vel_y,pose_vel_z,pose_gps_on,barometer_pressure,barometer_altitude_m,barometer_temperature,barometer_error_count,height_agl_m,pose_azimuth_deg,yaw_deg,pose_veh_pitch_deg
39,data/raw/zurich_mav_sample/MAV_Images/00039.jpg,00039.jpg,8263736,47.3843502,8.5451842,466.501,0.4332954380661249,-0.7693791054189205,1.5909999999999511,onboard_gps,3,6,11.28900051,1.5300000000000001e-43,0.509999991,0.259999991,0.550000012,True,465665.94431913336,5247973.6291308,469.7860265333333,96.78517126666667,-75.18636166666667,10.780709533333333,465671.1993048,5247977.2274078,466.574941,3.2110855333332893,True,0.0,0.0,474.9495239257813,-0.066307209432125,0.9966903328895568,0.0119855580851435,-0.0340312980115413,0.0728465020656585,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.34000015258789,0.0,3.2110855333332893,0.0,0.0,-3.7991232517508062
40,data/raw/zurich_mav_sample/MAV_Images/00040.jpg,00040.jpg,8297069,47.3843502,8.5451842,466.501,0.4332954380661249,-0.7693791054189205,1.5909999999999511,onboard_gps,3,6,11.28900051,1.5300000000000001e-43,0.509999991,0.259999991,0.550000012,True,465665.9427149,5247973.6313054,469.7956186,96.8530098,-75.287604,10.8609536,465671.2161599,5247977.2269389,466.606308,3.189310599999999,True,0.0,0.0,475.123779296875,-0.0673325359821319,0.9965966939926147,0.0119967646896839,-0.0345428399741649,0.0738772004842758,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.34000015258789,0.0,3.189310599999999,0.0,0.0,-3.8578701356889114
41,data/raw/zurich_mav_sample/MAV_Images/00041.jpg,00041.jpg,8330402,47.3843502,8.5451842,466.501,0.4332954380661249,-0.7693791054189205,1.5909999999999511,onboard_gps,3,6,11.28900051,1.5300000000000001e-43,0.509999991,0.259999991,0.550000012,True,465665.94111066667,5247973.63348,469.80521066666665,96.92084833333334,-75.38884633333333,10.941197666666667,465671.233015,5247977.22647,466.637675,3.1675356666666517,True,0.0,0.0,474.6881713867188,-0.0685982853174209,0.9965580105781556,0.0120250936597585,-0.0351809933781623,0.0740941166877746,0.0,0.0,0.0,1.0,957.8599853515624,471.6282958984375,10.34000015258789,0.0,3.1675356666666517,0.0,0.0,-3.9303922305224606
42,data/raw/zurich_mav_sample/MAV_Images/00042.jpg,00042.jpg,8363735,47.3843502,8.5451842,466.501,0.4332954380661249,-0.7693791054189205,1.5909999999999511,onboard_gps,3,6,11.28900051,1.5300000000000001e-43,0.509999991,0.259999991,0.550000012,True,465665.9395064333,5247973.6356546,469.81480273333335,96.98868686666667,-75.49008866666667,11.021441733333333,465671.2498701,5247977.2260011,466.669042,3.1457607333333613,True,0.0,0.0,474.7752990722656,-0.0688362196087837,0.9965672492980956,0.0121473716571927,-0.0353041626513004,0.0738904476165771,0.0,0.0,0.0,1.0,957.8599853515624,471.6282958984375,10.34000015258789,0.0,3.1457607333333613,0.0,0.0,-3.9440248612189843
43,data/raw/zurich_mav_sample/MAV_Images/00043.jpg,00043.jpg,8395950,47.3843498,8.545184,466.894,0.4179400550201535,-0.8137443503364921,1.9839999999999804,onboard_gps,3,6,11.10700035,1.5300000000000001e-43,0.029999999,0.229999989,0.25,True,465665.9379022,5247973.6378292,469.8243948,97.0565254,-75.591331,11.1016858,465671.2667252,5247977.2255322,466.700409,3.123985800000014,True,0.0,0.0,475.0366516113281,-0.0702418237924575,0.996599018573761,0.0123472735285758,-0.0360423512756824,0.0730679705739021,0.0,0.0,0.0,1.0,957.8599853515624,471.6282958984375,10.34000015258789,0.0,3.123985800000014,0.0,0.0,-4.024560048609425
44,data/raw/zurich_mav_sample/MAV_Images/00044.jpg,00044.jpg,8429283,47.3843498,8.545184,466.894,0.4179400550201535,-0.8137443503364921,1.9839999999999804,onboard_gps,3,6,11.10700035,1.5300000000000001e-43,0.029999999,0.229999989,0.25,True,465665.9362979667,5247973.6400038,469.8339868666667,97.12436393333333,-75.69257333333333,11.181929866666668,465671.2835803,5247977.2250633,466.731776,3.102210866666667,True,0.0,0.0,475.0366516113281,-0.0721607878804206,0.9966598749160768,0.012233885936439,-0.0369530618190765,0.0717915445566177,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,3.102210866666667,0.0,0.0,-4.134508591886882
45,data/raw/zurich_mav_sample/MAV_Images/00045.jpg,00045.jpg,8462616,47.3843498,8.545184,466.894,0.4179400550201535,-0.8137443503364921,1.9839999999999804,onboard_gps,3,6,11.10700035,1.5300000000000001e-43,0.029999999,0.229999989,0.25,True,465665.93469373335,5247973.6421784,469.84357893333333,97.19220246666667,-75.79381566666666,11.262173933333333,465671.3004354,5247977.2245944,466.763143,3.0804359333333196,True,0.0,0.0,475.0366516113281,-0.0719273760914802,0.9967188835144044,0.0121310949325561,-0.0368255078792572,0.0710501298308372,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,3.0804359333333196,0.0,0.0,-4.121135081491999
46,data/raw/zurich_mav_sample/MAV_Images/00046.jpg,00046.jpg,8495949,47.3843498,8.545184,466.894,0.4179400550201535,-0.8137443503364921,1.9839999999999804,onboard_gps,3,6,11.10700035,1.5300000000000001e-43,0.029999999,0.229999989,0.25,True,465665.9330895,5247973.644353,469.853171,97.260041,-75.895058,11.342418,465671.31729050004,5247977.2241255,466.79451,3.0586609999999723,True,0.0,0.0,474.7752990722656,-0.0684852823615074,0.9968767762184144,0.0118161225691437,-0.0350681915879249,0.0697675198316574,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,3.0586609999999723,0.0,0.0,-3.923917638076114
47,data/raw/zurich_mav_sample/MAV_Images/00047.jpg,00047.jpg,8529282,47.3843498,8.545184,466.894,0.4179400550201535,-0.8137443503364921,1.9839999999999804,onboard_gps,3,6,11.10700035,1.5300000000000001e-43,0.029999999,0.229999989,0.25,True,465665.93148526666,5247973.6465276,469.8627630666667,97.32787953333333,-75.99630033333334,11.422662066666668,465671.33414560003,5247977.223656599,466.825877,3.036886066666682,True,0.0,0.0,474.8624267578125,-0.0647541359066963,0.996972382068634,0.0116538247093558,-0.0331865809857845,0.0693468004465103,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34000015258789,0.0,3.036886066666682,0.0,0.0,-3.7101386934702387
48,data/raw/zurich_mav_sample/MAV_Images/00048.jpg,00048.jpg,8562615,47.3843498,8.545184,466.894,0.4179400550201535,-0.8137443503364921,1.9839999999999804,onboard_gps,3,6,11.10700035,1.5300000000000001e-43,0.029999999,0.229999989,0.25,True,465665.9298810333,5247973.6487022,469.8723551333333,97.39571806666667,-76.09754266666667,11.502906133333333,465671.35100070003,5247977.2231877,466.857244,3.0151111333333347,True,0.0,0.0,474.8624267578125,0.0692497119307518,0.9969874620437622,0.0117187481373548,-0.0325012356042861,0.0694429650902748,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34000015258789,0.0,3.0151111333333347,0.0,0.0,3.9677162261288217
49,data/raw/zurich_mav_sample/MAV_Images/00049.jpg,00049.jpg,8598784,47.3843499,8.5451857,467.132,0.5463183777173981,-0.8033805740997195,2.22199999999998,onboard_gps,3,6,10.93500042,1.5300000000000001e-43,0.349999994,0.479999989,0.039999999,True,465665.9282768,5247973.6508768,469.8819472,97.4635566,-76.198785,11.5831502,465671.3678558,5247977.2227187995,466.888611,2.9933361999999875,True,0.0,0.0,474.6881713867188,0.0674652755260467,0.9969820976257324,0.0119454301893711,-0.0314974375069141,0.0699434503912925,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34000015258789,0.0,2.9933361999999875,0.0,0.0,3.8654755513297205
50,data/raw/zurich_mav_sample/MAV_Images/00050.jpg,00050.jpg,8632117,47.3843499,8.5451857,467.132,0.5463183777173981,-0.8033805740997195,2.22199999999998,onboard_gps,3,6,10.93500042,1.5300000000000001e-43,0.349999994,0.479999989,0.039999999,True,465665.9266725667,5247973.6530514,469.89153926666665,97.53139513333333,-76.30002733333333,11.663394266666668,465671.3847109,5247977.2222499,466.919978,2.97156126666664,True,0.0,0.0,474.8624267578125,0.0678697377443313,0.9969149231910706,0.0124371144920587,-0.031533807516098,0.0707923844456672,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34000015258789,0.0,2.97156126666664,0.0,0.0,3.8886495294099275
51,data/raw/zurich_mav_sample/MAV_Images/00051.jpg,00051.jpg,8665450,47.3843499,8.5451857,467.132,0.5463183777173981,-0.8033805740997195,2.22199999999998,onboard_gps,3,6,10.93500042,1.5300000000000001e-43,0.349999994,0.479999989,0.039999999,True,465665.92506833334,5247973.655226,469.90113133333335,97.59923366666666,-76.40126966666666,11.743638333333333,465671.401566,5247977.221781,466.951345,2.94978633333335,True,0.0,0.0,474.8624267578125,0.0702728927135467,0.9968355894088744,0.0132451569661498,-0.0325615592300891,0.0712960064411163,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.94978633333335,0.0,0.0,4.026340166661861
52,data/raw/zurich_mav_sample/MAV_Images/00052.jpg,00052.jpg,8698783,47.3843499,8.5451857,467.132,0.5463183777173981,-0.8033805740997195,2.22199999999998,onboard_gps,3,6,10.93500042,1.5300000000000001e-43,0.349999994,0.479999989,0.039999999,True,465665.9234641,5247973.6574006,469.9107234,97.6670722,-76.502512,11.8238824,465671.4184211,5247977.2213121,466.982712,2.9280114000000026,True,0.0,0.0,474.8624267578125,0.0719880387187004,0.9968183040618896,0.013524230569601,-0.0333103574812412,0.0711394622921943,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.9280114000000026,0.0,0.0,4.124610794005891
53,data/raw/zurich_mav_sample/MAV_Images/00053.jpg,00053.jpg,8732116,47.3843499,8.5451857,467.132,0.5463183777173981,-0.8033805740997195,2.22199999999998,onboard_gps,3,6,10.93500042,1.5300000000000001e-43,0.349999994,0.479999989,0.039999999,True,465665.92185986665,5247973.6595752,469.9203154666667,97.73491073333334,-76.60375433333333,11.904126466666668,465671.4352762,5247977.2208432,467.014079,2.906236466666712,True,0.0,0.0,474.7752990722656,0.0748057216405868,0.9968351721763612,0.0137944761663675,-0.0347047112882137,0.0701788216829299,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.906236466666712,0.0,0.0,4.286052133436072
54,data/raw/zurich_mav_sample/MAV_Images/00054.jpg,00054.jpg,8765449,47.3843499,8.5451857,467.132,0.5463183777173981,-0.8033805740997195,2.22199999999998,onboard_gps,3,6,10.93500042,1.5300000000000001e-43,0.349999994,0.479999989,0.039999999,True,465665.92025563336,5247973.6617498,469.92990753333333,97.80274926666667,-76.70499666666666,11.984370533333333,465671.4521313,5247977.2203743,467.045446,2.884461533333308,True,0.0,0.0,474.8624267578125,0.0778212249279022,0.9968627095222472,0.014208972454071,-0.0361706390976905,0.0689546838402748,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.884461533333308,0.0,0.0,4.45882774490707
55,data/raw/zurich_mav_sample/MAV_Images/00055.jpg,00055.jpg,8802486,47.3843497,8.5451876,467.235,0.689597629068885,-0.8264450551941991,2.3249999999999886,onboard_gps,3,6,10.77100086,1.5300000000000001e-43,0.289999992,0.5,0.109999999,True,465665.9186514,5247973.6639244,469.9394996,97.8705878,-76.80623899999999,12.0646146,465671.4689864,5247977.2199054,467.076813,2.862686599999961,True,0.0,0.0,474.8624267578125,0.0794370025396347,0.9968617558479308,0.0145484004169702,-0.0369286984205246,0.0684927552938461,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.862686599999961,0.0,0.0,4.5514049826910705
56,data/raw/zurich_mav_sample/MAV_Images/00056.jpg,00056.jpg,8835819,47.3843497,8.5451876,467.235,0.689597629068885,-0.8264450551941991,2.3249999999999886,onboard_gps,3,6,10.77100086,1.5300000000000001e-43,0.289999992,0.5,0.109999999,True,465665.9170471667,5247973.666099,469.9490916666667,97.93842633333334,-76.90748133333332,12.144858666666668,465671.48584150005,5247977.2194365,467.10818,2.8409116666666705,True,0.0,0.0,474.60107421875,0.0824487581849098,0.9968538880348206,0.0148814851418137,-0.0384149067103862,0.0677156671881675,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.8409116666666705,0.0,0.0,4.7239658700900335
57,data/raw/zurich_mav_sample/MAV_Images/00057.jpg,00057.jpg,8869152,47.3843497,8.5451876,467.235,0.689597629068885,-0.8264450551941991,2.3249999999999886,onboard_gps,3,6,10.77100086,1.5300000000000001e-43,0.289999992,0.5,0.109999999,True,465665.9154429333,5247973.6682736,469.9586837333333,98.00626486666667,-77.00872366666667,12.225102733333333,465671.50269660004,5247977.2189676,467.139547,2.8191367333333233,True,0.0,0.0,474.7752990722656,0.0847219303250312,0.9968425035476683,0.0149479713290929,-0.039591234177351,0.0671868398785591,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.8191367333333233,0.0,0.0,4.854209039825711
58,data/raw/zurich_mav_sample/MAV_Images/00058.jpg,00058.jpg,8902485,47.3843497,8.5451876,467.235,0.689597629068885,-0.8264450551941991,2.3249999999999886,onboard_gps,3,6,10.77100086,1.5300000000000001e-43,0.289999992,0.5,0.109999999,True,465665.9138387,5247973.6704482,469.9682758,98.0741034,-77.109966,12.3053468,465671.51955170004,5247977.2184987,467.170914,2.797361800000033,True,0.0,0.0,474.8624267578125,0.0858962312340736,0.9968251585960388,0.0148035595193505,-0.0402159243822097,0.0671056732535362,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.797361800000033,0.0,0.0,4.921491525792216
59,data/raw/zurich_mav_sample/MAV_Images/00059.jpg,00059.jpg,8935818,47.3843497,8.5451876,467.235,0.689597629068885,-0.8264450551941991,2.3249999999999886,onboard_gps,3,6,10.77100086,1.5300000000000001e-43,0.289999992,0.5,0.109999999,True,465665.9122344667,5247973.6726228,469.97786786666666,98.14194193333333,-77.21120833333333,12.385590866666668,465671.53640680003,5247977.2180298,467.202281,2.775586866666629,True,0.0,0.0,474.7752990722656,0.0890214964747428,0.9967421293258668,0.0144558688625693,-0.042008202522993,0.0673167333006858,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.34000015258789,0.0,2.775586866666629,0.0,0.0,5.1005560339414995
60,data/raw/zurich_mav_sample/MAV_Images/00060.jpg,00060.jpg,8969151,47.3843497,8.5451876,467.235,0.689597629068885,-0.8264450551941991,2.3249999999999886,onboard_gps,3,6,10.77100086,1.5300000000000001e-43,0.289999992,0.5,0.109999999,True,465665.91063023335,5247973.6747974,469.98745993333335,98.20978046666667,-77.31245066666666,12.465834933333333,465671.55326190003,5247977.2175609,467.233648,2.7538119333333384,True,0.0,0.0,474.7752990722656,0.0934805944561958,0.9966143369674684,0.0142702208831906,-0.0444541461765766,0.0676760748028755,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.34000015258789,0.0,2.7538119333333384,0.0,0.0,5.356043528714061
61,data/raw/zurich_mav_sample/MAV_Images/00061.jpg,00061.jpg,9002265,47.3843498,8.5451899,467.265,0.8632630341453478,-0.8163458295166492,2.3549999999999613,onboard_gps,3,6,10.64500046,1.5300000000000001e-43,0.389999986,0.659999967,0.349999994,True,465665.909026,5247973.676972,469.997052,98.277619,-77.413693,12.546079,465671.570117,5247977.217092,467.265015,2.732036999999991,True,0.0,0.0,474.7752990722656,0.0957745239138603,0.9965419769287108,0.0143873207271099,-0.0456535890698432,0.0679185688495636,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.34000015258789,0.0,2.732036999999991,0.0,0.0,5.487476005138969
62,data/raw/zurich_mav_sample/MAV_Images/00062.jpg,00062.jpg,9035598,47.3843498,8.5451899,467.265,0.8632630341453478,-0.8163458295166492,2.3549999999999613,onboard_gps,3,6,10.64500046,1.5300000000000001e-43,0.389999986,0.659999967,0.349999994,True,465665.90636553336,5247973.6782688,470.0014081,98.29055573333333,-77.39954326666665,12.5650204,465671.5804256667,5247977.2159204,467.28088106666667,2.720527033333326,True,0.0,0.0,474.6881713867188,0.0996874198317527,0.9964443445205688,0.0148927923291921,-0.0474885553121566,0.0679837837815284,0.0,0.0,0.0,1.0,957.8599853515624,471.6282958984375,10.34000015258789,0.0,2.720527033333326,0.0,0.0,5.711668426908172
63,data/raw/zurich_mav_sample/MAV_Images/00063.jpg,00063.jpg,9068931,47.3843498,8.5451899,467.265,0.8632630341453478,-0.8163458295166492,2.3549999999999613,onboard_gps,3,6,10.64500046,1.5300000000000001e-43,0.389999986,0.659999967,0.349999994,True,465665.90370506665,5247973.6795656,470.0057642,98.30349246666667,-77.38539353333333,12.5839618,465671.5907343334,5247977.2147488,467.2967471333333,2.709017066666661,True,0.0,0.0,475.0366516113281,0.1014487966895103,0.9964288473129272,0.0153804002329707,-0.0482757054269313,0.0675465166568756,0.0,0.0,0.0,1.0,957.8599853515624,471.6282958984375,10.34000015258789,0.0,2.709017066666661,0.0,0.0,5.812587886989698
64,data/raw/zurich_mav_sample/MAV_Images/00064.jpg,00064.jpg,9102264,47.3843498,8.5451899,467.265,0.8632630341453478,-0.8163458295166492,2.3549999999999613,onboard_gps,3,6,10.64500046,1.5300000000000001e-43,0.389999986,0.659999967,0.349999994,True,465665.9010446,5247973.6808624,470.0101203,98.3164292,-77.3712438,12.6029032,465671.601043,5247977.2135772,467.3126132,2.6975070999999957,True,0.0,0.0,475.0366516113281,0.1016881838440895,0.996444821357727,0.0155965322628617,-0.0483590625226497,0.067201592028141,0.0,0.0,0.0,1.0,957.8599853515624,471.6282958984375,10.34000015258789,0.0,2.6975070999999957,0.0,0.0,5.826303760616732
65,data/raw/zurich_mav_sample/MAV_Images/00065.jpg,00065.jpg,9135597,47.3843498,8.5451899,467.265,0.8632630341453478,-0.8163458295166492,2.3549999999999613,onboard_gps,3,6,10.64500046,1.5300000000000001e-43,0.389999986,0.659999967,0.349999994,True,465665.89838413335,5247973.6821592,470.0144764,98.32936593333334,-77.35709406666666,12.621844600000001,465671.6113516667,5247977.2124056,467.32847926666665,2.6859971333333306,True,0.0,0.0,474.8624267578125,0.1011834517121315,0.9965181350708008,0.0160185489803552,-0.047927126288414,0.0663187503814697,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.6859971333333306,0.0,0.0,5.797384739670899
66,data/raw/zurich_mav_sample/MAV_Images/00066.jpg,00066.jpg,9168930,47.3843498,8.5451899,467.265,0.8632630341453478,-0.8163458295166492,2.3549999999999613,onboard_gps,3,6,10.64500046,1.5300000000000001e-43,0.389999986,0.659999967,0.349999994,True,465665.89572366665,5247973.683456,470.0188325,98.34230266666667,-77.34294433333332,12.640786,465671.62166033336,5247977.211234,467.3443453333333,2.6744871666666654,True,0.0,0.0,474.86334228515625,0.0994520038366317,0.9966040849685668,0.0165539868175983,-0.0468155145645141,0.0656864717602729,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.6744871666666654,0.0,0.0,5.698180083957867
67,data/raw/zurich_mav_sample/MAV_Images/00067.jpg,00067.jpg,9199111,47.3843494,8.5451919,467.39,1.0139602916897277,-0.8616811111569405,2.4799999999999613,onboard_gps,3,6,10.52600098,1.4200000000000001e-43,0.310000002,0.849999964,0.680000007,True,465665.8930632,5247973.6847528,470.02318859999997,98.3552394,-77.3287946,12.659727400000001,465671.63196900004,5247977.2100623995,467.3602114,2.6629771999999434,True,0.0,0.0,474.86334228515625,0.0980406031012535,0.9966490864753724,0.0166758149862289,-0.0460020340979099,0.0655477568507194,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.6629771999999434,0.0,0.0,5.617312778619035
68,data/raw/zurich_mav_sample/MAV_Images/00068.jpg,00068.jpg,9232444,47.3843494,8.5451919,467.39,1.0139602916897277,-0.8616811111569405,2.4799999999999613,onboard_gps,3,6,10.52600098,1.4200000000000001e-43,0.310000002,0.849999964,0.680000007,True,465665.89040273335,5247973.6860496,470.02754469999996,98.36817613333334,-77.31464486666667,12.6786688,465671.64227766666,5247977.208890799,467.3760774666667,2.6514672333332783,True,0.0,0.0,474.86334228515625,0.0959474816918373,0.996655523777008,0.0168180149048566,-0.0449199751019477,0.0661601126194,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.34999942779541,0.0,2.6514672333332783,0.0,0.0,5.497385755851012
69,data/raw/zurich_mav_sample/MAV_Images/00069.jpg,00069.jpg,9265777,47.3843494,8.5451919,467.39,1.0139602916897277,-0.8616811111569405,2.4799999999999613,onboard_gps,3,6,10.52600098,1.4200000000000001e-43,0.310000002,0.849999964,0.680000007,True,465665.8877422667,5247973.6873464,470.0319008,98.38111286666667,-77.30049513333333,12.6976102,465671.65258633334,5247977.2077192,467.39194353333335,2.63995726666667,True,0.0,0.0,474.86334228515625,0.098112978041172,0.9965433478355408,0.0173788573592901,-0.0458346754312515,0.0670720860362052,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.34999942779541,0.0,2.63995726666667,0.0,0.0,5.621459557218879
