sequence_frame_id,sequence,image_path,image_path_relative,filename,token0_id,token1_order,lon,lat,parse_status,frame_index_in_sequence,global_frame_index,utm_x_m,utm_y_m,x_enu_global_m,y_enu_global_m,x_enu_m,y_enu_m,image_path_resolved,is_uniform,is_existing73,is_relative_risk,risk_reason,query_index,query_source
915,traj01,data/raw/satloc/part_1/UAV Data/traj01/916@42039@112.815070@28.299901.png,UAV Data/traj01/916@42039@112.815070@28.299901.png,916@42039@112.815070@28.299901.png,916,42039,112.81507,28.299901,ok,915,915,677982.2447260774,3131761.474906018,-108.26664046407676,284.88363045081496,-108.26664046407676,284.88363045081496,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/916@42039@112.815070@28.299901.png,True,False,False,,230,uniform
920,traj01,data/raw/satloc/part_1/UAV Data/traj01/921@47044@112.815081@28.299358.png,UAV Data/traj01/921@47044@112.815081@28.299358.png,921@47044@112.815081@28.299358.png,921,47044,112.815081,28.299358,ok,920,920,677984.2275395781,3131701.320852496,-106.28382696339396,224.7295769280754,-106.28382696339396,224.7295769280754,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/921@47044@112.815081@28.299358.png,True,False,False,,231,uniform
925,traj01,data/raw/satloc/part_1/UAV Data/traj01/926@52049@112.815091@28.298814.png,UAV Data/traj01/926@52049@112.815091@28.298814.png,926@52049@112.815091@28.298814.png,926,52049,112.815091,28.298814,ok,925,925,677986.113935572,3131641.0545187434,-104.3974309695186,164.4632431762293,-104.3974309695186,164.4632431762293,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/926@52049@112.815091@28.298814.png,True,False,False,,232,uniform
926,traj01,data/raw/satloc/part_1/UAV Data/traj01/927@53050@112.815093@28.298706.png,UAV Data/traj01/927@53050@112.815093@28.298706.png,927@53050@112.815093@28.298706.png,927,53050,112.815093,28.298706,ok,926,926,677986.4898822552,3131629.089901103,-104.02148428629152,152.4986255359836,-104.02148428629152,152.4986255359836,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/927@53050@112.815093@28.298706.png,False,True,False,,233,benchmark73
930,traj01,data/raw/satloc/part_1/UAV Data/traj01/931@57053@112.815100@28.298272.png,UAV Data/traj01/931@57053@112.815100@28.298272.png,931@57053@112.815100@28.298272.png,931,57053,112.8151,28.298272,ok,930,930,677987.8989183349,3131581.008337145,-102.61244820663704,104.41706157801671,-102.61244820663704,104.41706157801671,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/931@57053@112.815100@28.298272.png,True,False,False,,234,uniform
935,traj01,data/raw/satloc/part_1/UAV Data/traj01/936@62058@112.815109@28.297730.png,UAV Data/traj01/936@62058@112.815109@28.297730.png,936@62058@112.815109@28.297730.png,936,62058,112.815109,28.29773,ok,935,935,677989.6838941404,3131520.9621595736,-100.82747240108438,44.37088400637731,-100.82747240108438,44.37088400637731,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/936@62058@112.815109@28.297730.png,True,False,False,,235,uniform
936,traj01,data/raw/satloc/part_1/UAV Data/traj01/937@63059@112.815111@28.297622.png,UAV Data/traj01/937@63059@112.815111@28.297622.png,937@63059@112.815111@28.297622.png,937,63059,112.815111,28.297622,ok,936,936,677990.0598382561,3131508.9975435324,-100.45152828539722,32.406267965212464,-100.45152828539722,32.406267965212464,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/937@63059@112.815111@28.297622.png,False,True,False,,236,benchmark73
940,traj01,data/raw/satloc/part_1/UAV Data/traj01/941@67063@112.815119@28.297178.png,UAV Data/traj01/941@67063@112.815119@28.297178.png,941@67063@112.815119@28.297178.png,941,67063,112.815119,28.297178,ok,940,940,677991.5835885395,3131459.809351832,-98.9277780019911,-16.781923735514283,-98.9277780019911,-16.781923735514283,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/941@67063@112.815119@28.297178.png,True,False,False,,237,uniform
945,traj01,data/raw/satloc/part_1/UAV Data/traj01/946@72068@112.815128@28.296635.png,UAV Data/traj01/946@72068@112.815128@28.296635.png,946@72068@112.815128@28.296635.png,946,72068,112.815128,28.296635,ok,945,945,677993.3702153796,3131399.6523716217,-97.1411511618644,-76.93890394549817,-97.1411511618644,-76.93890394549817,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/946@72068@112.815128@28.296635.png,True,True,False,,238,"uniform,benchmark73"
950,traj01,data/raw/satloc/part_1/UAV Data/traj01/951@77072@112.815136@28.296091.png,UAV Data/traj01/951@77072@112.815136@28.296091.png,951@77072@112.815136@28.296091.png,951,77072,112.815136,28.296091,ok,950,950,677995.0604201076,3131339.3831113195,-95.45094643393531,-137.20816424768418,-95.45094643393531,-137.20816424768418,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/951@77072@112.815136@28.296091.png,True,False,False,,239,uniform
951,traj01,data/raw/satloc/part_1/UAV Data/traj01/952@78073@112.815138@28.295982.png,UAV Data/traj01/952@78073@112.815138@28.295982.png,952@78073@112.815138@28.295982.png,952,78073,112.815138,28.295982,ok,951,951,677995.4380249556,3131327.3076869543,-95.07334158592856,-149.2835886129178,-95.07334158592856,-149.2835886129178,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/952@78073@112.815138@28.295982.png,False,True,False,,240,benchmark73
955,traj01,data/raw/satloc/part_1/UAV Data/traj01/956@82077@112.815145@28.295546.png,UAV Data/traj01/956@82077@112.815145@28.295546.png,956@82077@112.815145@28.295546.png,956,82077,112.815145,28.295546,ok,955,955,677996.850361661,3131279.0045177354,-93.66100488044322,-197.58675783174112,-93.66100488044322,-197.58675783174112,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/956@82077@112.815145@28.295546.png,True,False,False,,241,uniform
960,traj01,data/raw/satloc/part_1/UAV Data/traj01/961@87082@112.815154@28.295002.png,UAV Data/traj01/961@87082@112.815154@28.295002.png,961@87082@112.815154@28.295002.png,961,87082,112.815154,28.295002,ok,960,960,677998.6386315338,3131218.736738952,-91.87273500766604,-257.8545366153121,-91.87273500766604,-257.8545366153121,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/961@87082@112.815154@28.295002.png,True,False,False,,242,uniform
962,traj01,data/raw/satloc/part_1/UAV Data/traj01/963@89084@112.815157@28.294785.png,UAV Data/traj01/963@89084@112.815157@28.294785.png,963@89084@112.815157@28.294785.png,963,89084,112.815157,28.294785,ok,962,962,677999.2940901895,3131194.695230994,-91.21727635199204,-281.89604457328096,-91.21727635199204,-281.89604457328096,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/963@89084@112.815157@28.294785.png,False,True,False,,243,benchmark73
965,traj01,data/raw/satloc/part_1/UAV Data/traj01/966@92086@112.815162@28.294459.png,UAV Data/traj01/966@92086@112.815162@28.294459.png,966@92086@112.815162@28.294459.png,966,92086,112.815162,28.294459,ok,965,965,678000.3271485409,3131158.5783015923,-90.1842180006206,-318.01297397492453,-90.1842180006206,-318.01297397492453,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/966@92086@112.815162@28.294459.png,True,False,False,,244,uniform
970,traj01,data/raw/satloc/part_1/UAV Data/traj01/971@97091@112.815175@28.293917.png,UAV Data/traj01/971@97091@112.815175@28.293917.png,971@97091@112.815175@28.293917.png,971,97091,112.815175,28.293917,ok,970,970,678002.5044017339,3131098.5380457286,-88.00696480763145,-378.0532298386097,-88.00696480763145,-378.0532298386097,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/971@97091@112.815175@28.293917.png,True,True,False,,245,"uniform,benchmark73"
975,traj01,data/raw/satloc/part_1/UAV Data/traj01/976@102096@112.815185@28.293372.png,UAV Data/traj01/976@102096@112.815185@28.293372.png,976@102096@112.815185@28.293372.png,976,102096,112.815185,28.293372,ok,975,975,678004.3923988227,3131038.160941684,-86.11896771879401,-438.4303338830359,-86.11896771879401,-438.4303338830359,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/976@102096@112.815185@28.293372.png,True,False,False,,246,uniform
980,traj01,data/raw/satloc/part_1/UAV Data/traj01/981@107101@112.815193@28.292837.png,UAV Data/traj01/981@107101@112.815193@28.292837.png,981@107101@112.815193@28.292837.png,981,107101,112.815193,28.292837,ok,980,980,678006.0675791989,3130978.889002034,-84.44378734263591,-497.7022735332139,-84.44378734263591,-497.7022735332139,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/981@107101@112.815193@28.292837.png,True,False,False,,247,uniform
985,traj01,data/raw/satloc/part_1/UAV Data/traj01/986@112105@112.815487@28.292664.png,UAV Data/traj01/986@112105@112.815487@28.292664.png,986@112105@112.815487@28.292664.png,986,112105,112.815487,28.292664,ok,985,985,678035.1919124615,3130960.151941784,-55.31945407995954,-516.439333782997,-55.31945407995954,-516.439333782997,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/986@112105@112.815487@28.292664.png,True,False,False,,248,uniform
989,traj01,data/raw/satloc/part_1/UAV Data/traj01/990@116109@112.815929@28.292653.png,UAV Data/traj01/990@116109@112.815929@28.292653.png,990@116109@112.815929@28.292653.png,990,116109,112.815929,28.292653,ok,989,989,678078.562877124,3130959.5844152984,-11.94848941755481,-517.0068602687679,-11.94848941755481,-517.0068602687679,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/990@116109@112.815929@28.292653.png,False,True,False,,249,benchmark73
990,traj01,data/raw/satloc/part_1/UAV Data/traj01/991@117110@112.816048@28.292653.png,UAV Data/traj01/991@117110@112.816048@28.292653.png,991@117110@112.816048@28.292653.png,991,117110,112.816048,28.292653,ok,990,990,678090.2347460156,3130959.759817003,-0.2766205258667469,-516.831458564382,-0.2766205258667469,-516.831458564382,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/991@117110@112.816048@28.292653.png,True,False,False,,250,uniform
995,traj01,data/raw/satloc/part_1/UAV Data/traj01/996@122115@112.816350@28.292752.png,UAV Data/traj01/996@122115@112.816350@28.292752.png,996@122115@112.816350@28.292752.png,996,122115,112.81635,28.292752,ok,995,995,678119.6909020876,3130971.1752687194,29.179535546107218,-505.4160068477504,29.179535546107218,-505.4160068477504,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/996@122115@112.816350@28.292752.png,True,False,False,,251,uniform
1000,traj01,data/raw/satloc/part_1/UAV Data/traj01/1001@127119@112.816354@28.293135.png,UAV Data/traj01/1001@127119@112.816354@28.293135.png,1001@127119@112.816354@28.293135.png,1001,127119,112.816354,28.293135,ok,1000,1000,678119.445314417,3131013.6216794136,28.93394787551369,-462.9695961535908,28.93394787551369,-462.9695961535908,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1001@127119@112.816354@28.293135.png,True,False,False,,252,uniform
1002,traj01,data/raw/satloc/part_1/UAV Data/traj01/1003@129121@112.816351@28.293325.png,UAV Data/traj01/1003@129121@112.816351@28.293325.png,1003@129121@112.816351@28.293325.png,1003,129121,112.816351,28.293325,ok,1002,1002,678118.8346033263,3131034.6712980727,28.32323678478133,-441.9199774945155,28.32323678478133,-441.9199774945155,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1003@129121@112.816351@28.293325.png,False,True,False,,253,benchmark73
1005,traj01,data/raw/satloc/part_1/UAV Data/traj01/1006@132124@112.816347@28.293629.png,UAV Data/traj01/1006@132124@112.816347@28.293629.png,1006@132124@112.816347@28.293629.png,1006,132124,112.816347,28.293629,ok,1005,1005,678117.9359293239,3131068.351868388,27.424562782398425,-408.2394071798772,27.424562782398425,-408.2394071798772,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1006@132124@112.816347@28.293629.png,True,False,False,,254,uniform
1010,traj01,data/raw/satloc/part_1/UAV Data/traj01/1011@137129@112.816340@28.294159.png,UAV Data/traj01/1011@137129@112.816340@28.294159.png,1011@137129@112.816340@28.294159.png,1011,137129,112.81634,28.294159,ok,1010,1010,678116.3665744128,3131127.071248004,25.855207871296443,-349.5200275639072,25.855207871296443,-349.5200275639072,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1011@137129@112.816340@28.294159.png,True,False,False,,255,uniform
1014,traj01,data/raw/satloc/part_1/UAV Data/traj01/1015@141133@112.816335@28.294566.png,UAV Data/traj01/1015@141133@112.816335@28.294566.png,1015@141133@112.816335@28.294566.png,1015,141133,112.816335,28.294566,ok,1014,1014,678115.1982492781,3131172.1638560984,24.68688273662701,-304.4274194687605,24.68688273662701,-304.4274194687605,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1015@141133@112.816335@28.294566.png,False,True,False,,256,benchmark73
1015,traj01,data/raw/satloc/part_1/UAV Data/traj01/1016@142134@112.816333@28.294665.png,UAV Data/traj01/1016@142134@112.816333@28.294665.png,1016@142134@112.816333@28.294665.png,1016,142134,112.816333,28.294665,ok,1015,1015,678114.8371869192,3131183.131173143,24.32582037767861,-293.46010242402554,24.32582037767861,-293.46010242402554,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1016@142134@112.816333@28.294665.png,True,False,False,,257,uniform
1020,traj01,data/raw/satloc/part_1/UAV Data/traj01/1021@147138@112.816324@28.295146.png,UAV Data/traj01/1021@147138@112.816324@28.295146.png,1021@147138@112.816324@28.295146.png,1021,147138,112.816324,28.295146,ok,1020,1020,678113.1532727295,3131236.4178838786,22.641906187986024,-240.17339168861508,22.641906187986024,-240.17339168861508,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1021@147138@112.816324@28.295146.png,True,False,False,,258,uniform
1023,traj01,data/raw/satloc/part_1/UAV Data/traj01/1024@150141@112.816322@28.295441.png,UAV Data/traj01/1024@150141@112.816322@28.295441.png,1024@150141@112.816322@28.295441.png,1024,150141,112.816322,28.295441,ok,1023,1023,678112.4657349084,3131269.1041135127,21.954368366859853,-207.4871620545164,21.954368366859853,-207.4871620545164,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1024@150141@112.816322@28.295441.png,False,True,False,,259,benchmark73
1025,traj01,data/raw/satloc/part_1/UAV Data/traj01/1026@152143@112.816320@28.295640.png,UAV Data/traj01/1026@152143@112.816320@28.295640.png,1026@152143@112.816320@28.295640.png,1026,152143,112.81632,28.29564,ok,1025,1025,678111.9381009074,3131291.1525095496,21.426734365872107,-185.4387660175562,21.426734365872107,-185.4387660175562,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1026@152143@112.816320@28.295640.png,True,False,False,,260,uniform
1030,traj01,data/raw/satloc/part_1/UAV Data/traj01/1031@157148@112.816312@28.296124.png,UAV Data/traj01/1031@157148@112.816312@28.296124.png,1031@157148@112.816312@28.296124.png,1031,157148,112.816312,28.296124,ok,1030,1030,678110.347257691,3131344.7731334195,19.835891149472445,-131.81814214773476,19.835891149472445,-131.81814214773476,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1031@157148@112.816312@28.296124.png,True,False,False,,261,uniform
1033,traj01,data/raw/satloc/part_1/UAV Data/traj01/1034@160151@112.816307@28.296352.png,UAV Data/traj01/1034@160151@112.816307@28.296352.png,1034@160151@112.816307@28.296352.png,1034,160151,112.816307,28.296352,ok,1033,1033,678109.4770746338,3131370.0306211635,18.96570809232071,-106.56065440364182,18.96570809232071,-106.56065440364182,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1034@160151@112.816307@28.296352.png,False,True,False,,262,benchmark73
